Portfolio,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Use,Weight
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,1414.0795329645575,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,1414.0795329645575,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,1885.4393772860767,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,1885.4393772860767,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,2356.799221607596,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,2356.799221607596,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,2828.159065929115,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,2828.159065929115,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,3299.5189102506342,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,3299.5189102506342,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,3770.8787545721534,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,3770.8787545721534,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,4242.238598893673,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,4242.238598893673,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,4713.598443215193,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,4713.598443215193,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,5184.958287536712,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,5184.958287536712,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,5656.318131858232,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,5656.318131858232,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,6127.677976179752,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,6127.677976179752,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,6599.037820501271,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,6599.037820501271,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,7070.397664822791,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,7070.397664822791,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,7541.7575091443105,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,7541.7575091443105,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8013.11735346583,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8013.11735346583,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8484.47719778735,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8484.47719778735,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8955.83704210887,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,8955.83704210887,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,9427.196886430389,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,9427.196886430389,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,9898.556730751903,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Forest waste,Hydrogen,Metric Tons,MT,9898.556730751903,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Surface Transport Fuel,0.5
Proportional Buildout 1.31.2024,Biomethane,Hydrogen,Metric Tons,MT,0,Ammonia Production,0.5
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,274.72527472527474,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,274.72527472527474,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,274.72527472527474,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,549.4505494505495,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,549.4505494505495,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,549.4505494505495,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,824.1758241758242,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,824.1758241758242,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,824.1758241758242,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1098.901098901099,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1098.901098901099,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1098.901098901099,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1373.6263736263736,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1373.6263736263736,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1373.6263736263736,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1648.3516483516482,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1648.3516483516482,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1648.3516483516482,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1923.0769230769229,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1923.0769230769229,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,1923.0769230769229,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2197.8021978021975,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2197.8021978021975,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2197.8021978021975,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2472.527472527472,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2472.527472527472,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2472.527472527472,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2747.2527472527468,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2747.2527472527468,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,2747.2527472527468,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3021.9780219780214,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3021.9780219780214,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3021.9780219780214,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3296.703296703296,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3296.703296703296,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3296.703296703296,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.4285714285706,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.4285714285706,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3571.4285714285706,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3846.1538461538453,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3846.1538461538453,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,3846.1538461538453,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4120.87912087912,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4120.87912087912,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4120.87912087912,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4395.604395604395,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4395.604395604395,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4395.604395604395,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4670.32967032967,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4670.32967032967,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4670.32967032967,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4945.054945054945,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4945.054945054945,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,4945.054945054945,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5219.78021978022,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5219.78021978022,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5219.78021978022,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5494.505494505495,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5494.505494505495,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5494.505494505495,Gas Grid,1
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5769.2307692307695,Electricity,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5769.2307692307695,Hydrogen,0
Proportional Buildout 1.31.2024,Animal Manure,Biomethane,Million Cubic Feet,MCF,5769.2307692307695,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,10.989010989010989,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,10.989010989010989,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,10.989010989010989,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,21.978021978021978,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,21.978021978021978,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,21.978021978021978,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,32.967032967032964,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,32.967032967032964,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,32.967032967032964,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,43.956043956043956,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,43.956043956043956,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,43.956043956043956,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,54.94505494505495,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,54.94505494505495,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,54.94505494505495,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,65.93406593406594,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,65.93406593406594,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,65.93406593406594,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,76.92307692307693,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,76.92307692307693,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,76.92307692307693,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,87.91208791208793,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,87.91208791208793,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,87.91208791208793,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,98.90109890109892,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,98.90109890109892,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,98.90109890109892,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,109.89010989010991,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,109.89010989010991,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,109.89010989010991,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,120.8791208791209,Electricity,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,120.8791208791209,Hydrogen,0
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,120.8791208791209,Gas Grid,1
Proportional Buildout 1.31.2024,Diverted Organic Waste,Biomethane,Million Cubic Feet,MCF,131.86813186813188,Electricity,0
