Portfolio,year,Feedstock,Commodity,Commodity Unit,Unit Code,Buildout,Variable Category,Variable Subcategory,Variable Unit,Conversion Value,Value,Uncertainty Range Category
Proportional Buildout 1.31.2024,2025,Solar,Electricity,Megawatts,MW,1266.6666666666667,Land,Land Consumed,acres,4.2,5320.000000000001,High
Proportional Buildout 1.31.2024,2026,Solar,Electricity,Megawatts,MW,2533.3333333333335,Land,Land Consumed,acres,4.2,10640.000000000002,High
Proportional Buildout 1.31.2024,2027,Solar,Electricity,Megawatts,MW,3800,Land,Land Consumed,acres,4.2,15960,High
Proportional Buildout 1.31.2024,2028,Solar,Electricity,Megawatts,MW,5066.666666666667,Land,Land Consumed,acres,4.2,21280.000000000004,High
Proportional Buildout 1.31.2024,2029,Solar,Electricity,Megawatts,MW,6333.333333333334,Land,Land Consumed,acres,4.2,26600.000000000004,High
Proportional Buildout 1.31.2024,2030,Solar,Electricity,Megawatts,MW,7600.000000000001,Land,Land Consumed,acres,4.2,31920.000000000004,High
Proportional Buildout 1.31.2024,2031,Solar,Electricity,Megawatts,MW,8866.666666666668,Land,Land Consumed,acres,4.2,37240.00000000001,High
Proportional Buildout 1.31.2024,2032,Solar,Electricity,Megawatts,MW,10133.333333333334,Land,Land Consumed,acres,4.2,42560.00000000001,High
Proportional Buildout 1.31.2024,2033,Solar,Electricity,Megawatts,MW,11400,Land,Land Consumed,acres,4.2,47880,High
Proportional Buildout 1.31.2024,2034,Solar,Electricity,Megawatts,MW,12666.666666666666,Land,Land Consumed,acres,4.2,53200,High
Proportional Buildout 1.31.2024,2035,Solar,Electricity,Megawatts,MW,13933.333333333332,Land,Land Consumed,acres,4.2,58520,High
Proportional Buildout 1.31.2024,2036,Solar,Electricity,Megawatts,MW,15199.999999999998,Land,Land Consumed,acres,4.2,63839.99999999999,High
Proportional Buildout 1.31.2024,2037,Solar,Electricity,Megawatts,MW,16466.666666666664,Land,Land Consumed,acres,4.2,69160,High
Proportional Buildout 1.31.2024,2038,Solar,Electricity,Megawatts,MW,17733.333333333332,Land,Land Consumed,acres,4.2,74480,High
Proportional Buildout 1.31.2024,2039,Solar,Electricity,Megawatts,MW,19000,Land,Land Consumed,acres,4.2,79800,High
Proportional Buildout 1.31.2024,2040,Solar,Electricity,Megawatts,MW,20266.666666666668,Land,Land Consumed,acres,4.2,85120.00000000001,High
Proportional Buildout 1.31.2024,2041,Solar,Electricity,Megawatts,MW,21533.333333333336,Land,Land Consumed,acres,4.2,90440,High
Proportional Buildout 1.31.2024,2042,Solar,Electricity,Megawatts,MW,22800.000000000004,Land,Land Consumed,acres,4.2,95760,High
Proportional Buildout 1.31.2024,2043,Solar,Electricity,Megawatts,MW,24066.66666666667,Land,Land Consumed,acres,4.2,101080.00000000004,High
Proportional Buildout 1.31.2024,2044,Solar,Electricity,Megawatts,MW,25333.33333333334,Land,Land Consumed,acres,4.2,106400.00000000004,High
Proportional Buildout 1.31.2024,2045,Solar,Electricity,Megawatts,MW,26600,Land,Land Consumed,acres,4.2,111720,High
Proportional Buildout 1.31.2024,2025,Solar,Hydrogen,Metric Tons,MT,14761.90476190476,Land,Land Consumed,acres,0.08196,1209.8857142857144,High
Proportional Buildout 1.31.2024,2026,Solar,Hydrogen,Metric Tons,MT,29523.809523809523,Land,Land Consumed,acres,0.08196,2419.7714285714287,High
Proportional Buildout 1.31.2024,2027,Solar,Hydrogen,Metric Tons,MT,44285.71428571428,Land,Land Consumed,acres,0.08196,3629.657142857143,High
Proportional Buildout 1.31.2024,2028,Solar,Hydrogen,Metric Tons,MT,59047.619047619046,Land,Land Consumed,acres,0.08196,4839.542857142857,High
Proportional Buildout 1.31.2024,2029,Solar,Hydrogen,Metric Tons,MT,73809.5238095238,Land,Land Consumed,acres,0.08196,6049.428571428572,High
Proportional Buildout 1.31.2024,2030,Solar,Hydrogen,Metric Tons,MT,88571.42857142857,Land,Land Consumed,acres,0.08196,7259.314285714286,High
Proportional Buildout 1.31.2024,2031,Solar,Hydrogen,Metric Tons,MT,103333.33333333331,Land,Land Consumed,acres,0.08196,8469.2,High
Proportional Buildout 1.31.2024,2032,Solar,Hydrogen,Metric Tons,MT,118095.23809523808,Land,Land Consumed,acres,0.08196,9679.085714285717,High
Proportional Buildout 1.31.2024,2033,Solar,Hydrogen,Metric Tons,MT,132857.14285714284,Land,Land Consumed,acres,0.08196,10888.971428571427,High
Proportional Buildout 1.31.2024,2034,Solar,Hydrogen,Metric Tons,MT,147619.0476190476,Land,Land Consumed,acres,0.08196,12098.857142857143,High
Proportional Buildout 1.31.2024,2035,Solar,Hydrogen,Metric Tons,MT,162380.95238095237,Land,Land Consumed,acres,0.08196,13308.742857142855,High
Proportional Buildout 1.31.2024,2036,Solar,Hydrogen,Metric Tons,MT,177142.85714285713,Land,Land Consumed,acres,0.08196,14518.628571428571,High
Proportional Buildout 1.31.2024,2037,Solar,Hydrogen,Metric Tons,MT,191904.7619047619,Land,Land Consumed,acres,0.08196,15728.514285714286,High
Proportional Buildout 1.31.2024,2038,Solar,Hydrogen,Metric Tons,MT,206666.66666666663,Land,Land Consumed,acres,0.08196,16938.4,High
Proportional Buildout 1.31.2024,2039,Solar,Hydrogen,Metric Tons,MT,221428.57142857145,Land,Land Consumed,acres,0.08196,18148.285714285714,High
Proportional Buildout 1.31.2024,2040,Solar,Hydrogen,Metric Tons,MT,236190.47619047615,Land,Land Consumed,acres,0.08196,19358.17142857143,High
Proportional Buildout 1.31.2024,2041,Solar,Hydrogen,Metric Tons,MT,250952.38095238095,Land,Land Consumed,acres,0.08196,20568.057142857146,High
Proportional Buildout 1.31.2024,2042,Solar,Hydrogen,Metric Tons,MT,265714.2857142857,Land,Land Consumed,acres,0.08196,21777.942857142854,High
Proportional Buildout 1.31.2024,2043,Solar,Hydrogen,Metric Tons,MT,280476.1904761904,Land,Land Consumed,acres,0.08196,22987.828571428567,High
Proportional Buildout 1.31.2024,2044,Solar,Hydrogen,Metric Tons,MT,295238.09523809515,Land,Land Consumed,acres,0.08196,24197.71428571428,High
Proportional Buildout 1.31.2024,2045,Solar,Hydrogen,Metric Tons,MT,310000,Land,Land Consumed,acres,0.08196,25407.6,High
Proportional Buildout 1.31.2024,2025,Wind,Electricity,Megawatts,MW,26.19047619047619,Land,Land Consumed,acres,4.2,110,High
Proportional Buildout 1.31.2024,2026,Wind,Electricity,Megawatts,MW,52.38095238095238,Land,Land Consumed,acres,4.2,220,High
Proportional Buildout 1.31.2024,2027,Wind,Electricity,Megawatts,MW,78.57142857142857,Land,Land Consumed,acres,4.2,330,High
Proportional Buildout 1.31.2024,2028,Wind,Electricity,Megawatts,MW,104.76190476190476,Land,Land Consumed,acres,4.2,440,High
Proportional Buildout 1.31.2024,2029,Wind,Electricity,Megawatts,MW,130.95238095238096,Land,Land Consumed,acres,4.2,550.0000000000001,High
Proportional Buildout 1.31.2024,2030,Wind,Electricity,Megawatts,MW,157.14285714285717,Land,Land Consumed,acres,4.2,660.0000000000001,High
Proportional Buildout 1.31.2024,2031,Wind,Electricity,Megawatts,MW,183.33333333333337,Land,Land Consumed,acres,4.2,770.0000000000002,High
Proportional Buildout 1.31.2024,2032,Wind,Electricity,Megawatts,MW,209.5238095238096,Land,Land Consumed,acres,4.2,880.0000000000002,High
Proportional Buildout 1.31.2024,2033,Wind,Electricity,Megawatts,MW,235.71428571428575,Land,Land Consumed,acres,4.2,990.0000000000005,High
Proportional Buildout 1.31.2024,2034,Wind,Electricity,Megawatts,MW,261.904761904762,Land,Land Consumed,acres,4.2,1100.0000000000005,High
Proportional Buildout 1.31.2024,2035,Wind,Electricity,Megawatts,MW,288.0952380952382,Land,Land Consumed,acres,4.2,1210.0000000000005,High
Proportional Buildout 1.31.2024,2036,Wind,Electricity,Megawatts,MW,314.2857142857144,Land,Land Consumed,acres,4.2,1320.0000000000005,High
Proportional Buildout 1.31.2024,2037,Wind,Electricity,Megawatts,MW,340.4761904761906,Land,Land Consumed,acres,4.2,1430.0000000000005,High
Proportional Buildout 1.31.2024,2038,Wind,Electricity,Megawatts,MW,366.6666666666668,Land,Land Consumed,acres,4.2,1540.000000000001,High
Proportional Buildout 1.31.2024,2039,Wind,Electricity,Megawatts,MW,392.857142857143,Land,Land Consumed,acres,4.2,1650.000000000001,High
Proportional Buildout 1.31.2024,2040,Wind,Electricity,Megawatts,MW,419.0476190476192,Land,Land Consumed,acres,4.2,1760.000000000001,High
Proportional Buildout 1.31.2024,2041,Wind,Electricity,Megawatts,MW,445.2380952380954,Land,Land Consumed,acres,4.2,1870.000000000001,High
Proportional Buildout 1.31.2024,2042,Wind,Electricity,Megawatts,MW,471.4285714285716,Land,Land Consumed,acres,4.2,1980.000000000001,High
Proportional Buildout 1.31.2024,2043,Wind,Electricity,Megawatts,MW,497.6190476190478,Land,Land Consumed,acres,4.2,2090.000000000001,High
Proportional Buildout 1.31.2024,2044,Wind,Electricity,Megawatts,MW,523.809523809524,Land,Land Consumed,acres,4.2,2200.000000000001,High
Proportional Buildout 1.31.2024,2045,Wind,Electricity,Megawatts,MW,550,Land,Land Consumed,acres,4.2,2310,High
Proportional Buildout 1.31.2024,2025,Solar,Electricity,Megawatts,MW,1266.6666666666667,Land,Land Impacted,acres,5.25,6650,High
Proportional Buildout 1.31.2024,2026,Solar,Electricity,Megawatts,MW,2533.3333333333335,Land,Land Impacted,acres,5.25,13300,High
Proportional Buildout 1.31.2024,2027,Solar,Electricity,Megawatts,MW,3800,Land,Land Impacted,acres,5.25,19950,High
Proportional Buildout 1.31.2024,2028,Solar,Electricity,Megawatts,MW,5066.666666666667,Land,Land Impacted,acres,5.25,26600,High
Proportional Buildout 1.31.2024,2029,Solar,Electricity,Megawatts,MW,6333.333333333334,Land,Land Impacted,acres,5.25,33250,High
Proportional Buildout 1.31.2024,2030,Solar,Electricity,Megawatts,MW,7600.000000000001,Land,Land Impacted,acres,5.25,39900.00000000001,High
Proportional Buildout 1.31.2024,2031,Solar,Electricity,Megawatts,MW,8866.666666666668,Land,Land Impacted,acres,5.25,46550.00000000001,High
Proportional Buildout 1.31.2024,2032,Solar,Electricity,Megawatts,MW,10133.333333333334,Land,Land Impacted,acres,5.25,53200,High
Proportional Buildout 1.31.2024,2033,Solar,Electricity,Megawatts,MW,11400,Land,Land Impacted,acres,5.25,59850,High
Proportional Buildout 1.31.2024,2034,Solar,Electricity,Megawatts,MW,12666.666666666666,Land,Land Impacted,acres,5.25,66500,High
Proportional Buildout 1.31.2024,2035,Solar,Electricity,Megawatts,MW,13933.333333333332,Land,Land Impacted,acres,5.25,73150,High
Proportional Buildout 1.31.2024,2036,Solar,Electricity,Megawatts,MW,15199.999999999998,Land,Land Impacted,acres,5.25,79799.99999999999,High
Proportional Buildout 1.31.2024,2037,Solar,Electricity,Megawatts,MW,16466.666666666664,Land,Land Impacted,acres,5.25,86449.99999999999,High
Proportional Buildout 1.31.2024,2038,Solar,Electricity,Megawatts,MW,17733.333333333332,Land,Land Impacted,acres,5.25,93100,High
Proportional Buildout 1.31.2024,2039,Solar,Electricity,Megawatts,MW,19000,Land,Land Impacted,acres,5.25,99750,High
Proportional Buildout 1.31.2024,2040,Solar,Electricity,Megawatts,MW,20266.666666666668,Land,Land Impacted,acres,5.25,106400,High
Proportional Buildout 1.31.2024,2041,Solar,Electricity,Megawatts,MW,21533.333333333336,Land,Land Impacted,acres,5.25,113050,High
Proportional Buildout 1.31.2024,2042,Solar,Electricity,Megawatts,MW,22800.000000000004,Land,Land Impacted,acres,5.25,119700,High
Proportional Buildout 1.31.2024,2043,Solar,Electricity,Megawatts,MW,24066.66666666667,Land,Land Impacted,acres,5.25,126350.00000000004,High
Proportional Buildout 1.31.2024,2044,Solar,Electricity,Megawatts,MW,25333.33333333334,Land,Land Impacted,acres,5.25,133000.00000000003,High
Proportional Buildout 1.31.2024,2045,Solar,Electricity,Megawatts,MW,26600,Land,Land Impacted,acres,5.25,139650,High
Proportional Buildout 1.31.2024,2025,Solar,Hydrogen,Metric Tons,MT,14761.90476190476,Land,Land Impacted,acres,0.10245,1512.357142857143,High
Proportional Buildout 1.31.2024,2026,Solar,Hydrogen,Metric Tons,MT,29523.809523809523,Land,Land Impacted,acres,0.10245,3024.714285714286,High
Proportional Buildout 1.31.2024,2027,Solar,Hydrogen,Metric Tons,MT,44285.71428571428,Land,Land Impacted,acres,0.10245,4537.071428571428,High
Proportional Buildout 1.31.2024,2028,Solar,Hydrogen,Metric Tons,MT,59047.619047619046,Land,Land Impacted,acres,0.10245,6049.428571428572,High
Proportional Buildout 1.31.2024,2029,Solar,Hydrogen,Metric Tons,MT,73809.5238095238,Land,Land Impacted,acres,0.10245,7561.785714285714,High
Proportional Buildout 1.31.2024,2030,Solar,Hydrogen,Metric Tons,MT,88571.42857142857,Land,Land Impacted,acres,0.10245,9074.142857142857,High
Proportional Buildout 1.31.2024,2031,Solar,Hydrogen,Metric Tons,MT,103333.33333333331,Land,Land Impacted,acres,0.10245,10586.5,High
Proportional Buildout 1.31.2024,2032,Solar,Hydrogen,Metric Tons,MT,118095.23809523808,Land,Land Impacted,acres,0.10245,12098.857142857143,High
Proportional Buildout 1.31.2024,2033,Solar,Hydrogen,Metric Tons,MT,132857.14285714284,Land,Land Impacted,acres,0.10245,13611.214285714284,High
Proportional Buildout 1.31.2024,2034,Solar,Hydrogen,Metric Tons,MT,147619.0476190476,Land,Land Impacted,acres,0.10245,15123.571428571428,High
Proportional Buildout 1.31.2024,2035,Solar,Hydrogen,Metric Tons,MT,162380.95238095237,Land,Land Impacted,acres,0.10245,16635.92857142857,High
Proportional Buildout 1.31.2024,2036,Solar,Hydrogen,Metric Tons,MT,177142.85714285713,Land,Land Impacted,acres,0.10245,18148.285714285714,High
Proportional Buildout 1.31.2024,2037,Solar,Hydrogen,Metric Tons,MT,191904.7619047619,Land,Land Impacted,acres,0.10245,19660.642857142855,High
Proportional Buildout 1.31.2024,2038,Solar,Hydrogen,Metric Tons,MT,206666.66666666663,Land,Land Impacted,acres,0.10245,21173,High
Proportional Buildout 1.31.2024,2039,Solar,Hydrogen,Metric Tons,MT,221428.57142857145,Land,Land Impacted,acres,0.10245,22685.35714285714,High
Proportional Buildout 1.31.2024,2040,Solar,Hydrogen,Metric Tons,MT,236190.47619047615,Land,Land Impacted,acres,0.10245,24197.714285714286,High
Proportional Buildout 1.31.2024,2041,Solar,Hydrogen,Metric Tons,MT,250952.38095238095,Land,Land Impacted,acres,0.10245,25710.071428571428,High
Proportional Buildout 1.31.2024,2042,Solar,Hydrogen,Metric Tons,MT,265714.2857142857,Land,Land Impacted,acres,0.10245,27222.42857142857,High
Proportional Buildout 1.31.2024,2043,Solar,Hydrogen,Metric Tons,MT,280476.1904761904,Land,Land Impacted,acres,0.10245,28734.785714285703,High
Proportional Buildout 1.31.2024,2044,Solar,Hydrogen,Metric Tons,MT,295238.09523809515,Land,Land Impacted,acres,0.10245,30247.142857142848,High
Proportional Buildout 1.31.2024,2045,Solar,Hydrogen,Metric Tons,MT,310000,Land,Land Impacted,acres,0.10245,31759.5,High
Proportional Buildout 1.31.2024,2025,Wind,Electricity,Megawatts,MW,26.19047619047619,Land,Land Impacted,acres,123,3221.4285714285716,High
Proportional Buildout 1.31.2024,2026,Wind,Electricity,Megawatts,MW,52.38095238095238,Land,Land Impacted,acres,123,6442.857142857143,High
Proportional Buildout 1.31.2024,2027,Wind,Electricity,Megawatts,MW,78.57142857142857,Land,Land Impacted,acres,123,9664.285714285714,High
Proportional Buildout 1.31.2024,2028,Wind,Electricity,Megawatts,MW,104.76190476190476,Land,Land Impacted,acres,123,12885.714285714286,High
Proportional Buildout 1.31.2024,2029,Wind,Electricity,Megawatts,MW,130.95238095238096,Land,Land Impacted,acres,123,16107.14285714286,High
Proportional Buildout 1.31.2024,2030,Wind,Electricity,Megawatts,MW,157.14285714285717,Land,Land Impacted,acres,123,19328.57142857143,High
Proportional Buildout 1.31.2024,2031,Wind,Electricity,Megawatts,MW,183.33333333333337,Land,Land Impacted,acres,123,22550.000000000004,High
Proportional Buildout 1.31.2024,2032,Wind,Electricity,Megawatts,MW,209.5238095238096,Land,Land Impacted,acres,123,25771.428571428576,High
Proportional Buildout 1.31.2024,2033,Wind,Electricity,Megawatts,MW,235.71428571428575,Land,Land Impacted,acres,123,28992.857142857152,High
Proportional Buildout 1.31.2024,2034,Wind,Electricity,Megawatts,MW,261.904761904762,Land,Land Impacted,acres,123,32214.285714285725,High
Proportional Buildout 1.31.2024,2035,Wind,Electricity,Megawatts,MW,288.0952380952382,Land,Land Impacted,acres,123,35435.7142857143,High
Proportional Buildout 1.31.2024,2036,Wind,Electricity,Megawatts,MW,314.2857142857144,Land,Land Impacted,acres,123,38657.14285714287,High
Proportional Buildout 1.31.2024,2037,Wind,Electricity,Megawatts,MW,340.4761904761906,Land,Land Impacted,acres,123,41878.57142857144,High
Proportional Buildout 1.31.2024,2038,Wind,Electricity,Megawatts,MW,366.6666666666668,Land,Land Impacted,acres,123,45100.000000000015,High
Proportional Buildout 1.31.2024,2039,Wind,Electricity,Megawatts,MW,392.857142857143,Land,Land Impacted,acres,123,48321.42857142859,High
Proportional Buildout 1.31.2024,2040,Wind,Electricity,Megawatts,MW,419.0476190476192,Land,Land Impacted,acres,123,51542.85714285716,High
Proportional Buildout 1.31.2024,2041,Wind,Electricity,Megawatts,MW,445.2380952380954,Land,Land Impacted,acres,123,54764.28571428574,High
Proportional Buildout 1.31.2024,2042,Wind,Electricity,Megawatts,MW,471.4285714285716,Land,Land Impacted,acres,123,57985.71428571431,High
Proportional Buildout 1.31.2024,2043,Wind,Electricity,Megawatts,MW,497.6190476190478,Land,Land Impacted,acres,123,61207.14285714288,High
Proportional Buildout 1.31.2024,2044,Wind,Electricity,Megawatts,MW,523.809523809524,Land,Land Impacted,acres,123,64428.57142857145,High
Proportional Buildout 1.31.2024,2045,Wind,Electricity,Megawatts,MW,550,Land,Land Impacted,acres,123,67650,High
Proportional Buildout 1.31.2024,2025,Solar,Electricity,Megawatts,MW,1266.6666666666667,Land,Land Consumed,acres,2.8,3546.6666666666665,Low
Proportional Buildout 1.31.2024,2026,Solar,Electricity,Megawatts,MW,2533.3333333333335,Land,Land Consumed,acres,2.8,7093.333333333333,Low
Proportional Buildout 1.31.2024,2027,Solar,Electricity,Megawatts,MW,3800,Land,Land Consumed,acres,2.8,10640,Low
Proportional Buildout 1.31.2024,2028,Solar,Electricity,Megawatts,MW,5066.666666666667,Land,Land Consumed,acres,2.8,14186.666666666666,Low
Proportional Buildout 1.31.2024,2029,Solar,Electricity,Megawatts,MW,6333.333333333334,Land,Land Consumed,acres,2.8,17733.333333333332,Low
Proportional Buildout 1.31.2024,2030,Solar,Electricity,Megawatts,MW,7600.000000000001,Land,Land Consumed,acres,2.8,21280,Low
Proportional Buildout 1.31.2024,2031,Solar,Electricity,Megawatts,MW,8866.666666666668,Land,Land Consumed,acres,2.8,24826.666666666668,Low
Proportional Buildout 1.31.2024,2032,Solar,Electricity,Megawatts,MW,10133.333333333334,Land,Land Consumed,acres,2.8,28373.333333333332,Low
Proportional Buildout 1.31.2024,2033,Solar,Electricity,Megawatts,MW,11400,Land,Land Consumed,acres,2.8,31919.999999999996,Low
Proportional Buildout 1.31.2024,2034,Solar,Electricity,Megawatts,MW,12666.666666666666,Land,Land Consumed,acres,2.8,35466.666666666664,Low
Proportional Buildout 1.31.2024,2035,Solar,Electricity,Megawatts,MW,13933.333333333332,Land,Land Consumed,acres,2.8,39013.33333333333,Low
Proportional Buildout 1.31.2024,2036,Solar,Electricity,Megawatts,MW,15199.999999999998,Land,Land Consumed,acres,2.8,42559.99999999999,Low
Proportional Buildout 1.31.2024,2037,Solar,Electricity,Megawatts,MW,16466.666666666664,Land,Land Consumed,acres,2.8,46106.66666666666,Low
Proportional Buildout 1.31.2024,2038,Solar,Electricity,Megawatts,MW,17733.333333333332,Land,Land Consumed,acres,2.8,49653.33333333333,Low
Proportional Buildout 1.31.2024,2039,Solar,Electricity,Megawatts,MW,19000,Land,Land Consumed,acres,2.8,53200,Low
Proportional Buildout 1.31.2024,2040,Solar,Electricity,Megawatts,MW,20266.666666666668,Land,Land Consumed,acres,2.8,56746.666666666664,Low
Proportional Buildout 1.31.2024,2041,Solar,Electricity,Megawatts,MW,21533.333333333336,Land,Land Consumed,acres,2.8,60293.333333333336,Low
Proportional Buildout 1.31.2024,2042,Solar,Electricity,Megawatts,MW,22800.000000000004,Land,Land Consumed,acres,2.8,63840.00000000001,Low
Proportional Buildout 1.31.2024,2043,Solar,Electricity,Megawatts,MW,24066.66666666667,Land,Land Consumed,acres,2.8,67386.66666666667,Low
Proportional Buildout 1.31.2024,2044,Solar,Electricity,Megawatts,MW,25333.33333333334,Land,Land Consumed,acres,2.8,70933.33333333334,Low
Proportional Buildout 1.31.2024,2045,Solar,Electricity,Megawatts,MW,26600,Land,Land Consumed,acres,2.8,74480,Low
Proportional Buildout 1.31.2024,2025,Solar,Hydrogen,Metric Tons,MT,14761.90476190476,Land,Land Consumed,acres,0.05464,806.5904761904762,Low
Proportional Buildout 1.31.2024,2026,Solar,Hydrogen,Metric Tons,MT,29523.809523809523,Land,Land Consumed,acres,0.05464,1613.1809523809525,Low
